word,label
شماهم,2
heyf,2
ضمنن,2
نگیرن،,2
مونده‌,2
رودش,2
نگیری,2
واقعا!!!!!!,2
طرفداران,2
دانمارکی‌ها,2
نیاوردید،,2
رو‌گرفته,2
شدتتتتت,2
زحماتتون,2
نزن,2
نیاوردین,2
میدادیم،,2
میذاشتم,2
رو‌که,2
غذااصلا,2
ه.,2
طعمش،,2
رنسانس,2
میدادم!,2
سیو,2
نیمده,2
رقیب,2
(آمریکایی),2
نزاشتید,2
ریتوران,2
نخی,2
نیومدن,2
واى,2
داگم,2
((((,2
شادی,2
…پیک,2
…چرا,2
ندار,2
رمان,2
شاالله,2
ریالی,2
نمیدم..,2
شاطر,2
ریحته,2
طعام,2
میجویدی,2
زانت,2
شامم,2
نقص,2
واون,2
مهمونمون,2
غذات,2
نمیدم!!!!,2
داگو,2
غذابیشتر,2
نمیدانست,2
ضعیفه.,2
…همون,2
۹۵۰,2
۹۵٪,2
ش،,2
رگهای,2
شفته.,2
نیم!,2
(استفاده,2
ضرب,2
نیومده.,2
ندادید.,2
Az,2
نگیریم,2
kaho,2
نمیده!,2
ز,2
ندارد!,2
واقعا؟؟,2
روزشد,2
۸۵۰,2
شدم..,2
شامپویی,2
نمیدن.,2
زایی,2
مونده‌ی,2
میذارید؟,2
روزبخیر,2
نمایشگاه,2
۸۰درصد,2
زار,2
داشت:)),2
دایره‌ای,2
روزبه,2
رلت,2
سیگاره,2
نمیدنم,2
نزاشتین,2
شامپوها,2
نیبت,2
ضمننا,2
شدو,2
نزدیکیه,2
نمیامد,2
وایستاده,2
نمیام,2
میداذ,2
غذارو.,2
نمیاریم,2
سیب‌های,2
نیاورد،,2
زدی,2
شما!!!!,2
رویا,2
"""متاسفانه",2
نگهدارى,2
نمدار,2
شده‌,2
میداد‌.,2
دانشجویی,2
زدگی,2
نیارید,2
شاپ,2
دراوردی,2
طالبى,2
Be,2
۸۳۰۰,2
شایان,2
+؟,2
نگهداشتم,2
نفهمی,2
happy,2
داشته!,2
شاید.,2
شده؟؟؟,2
رفتارشان,2
واسطه,2
شده‌اش,2
۸۰۰گرم,2
سیبم,2
نیورد,2
درباره‌ی,2
نمرش,2
غدا‌ها,2
سیبه,2
نیست),2
ریختین؟,2
ریخیتیم,2
دربسته,2
دربش,2
میخریدیم,2
مهیا,2
شب،,2
نزدن.,2
میخاست,2
ضعفی,2
نگهدار,2
شده‌بود.,2
شده‌اند,2
دارید،,2
شایسته‌تر,2
نخوندن,2
رغیب,2
روگنان,2
نمیذارین,2
شددددددت,2
شمع‌ها,2
شمع‌های,2
…نوشابه,2
"""غذا",2
زر,2
دامستوس,2
نیست!!!!,2
ریزتر,2
دانشکده,2
۴-۳,2
شده!!!!!,2
نداده.,2
درآن,2
نیاوردن!!,2
رفتند.,2
سیر.,2
داستانه,2
میدادیم!,2
داستان,2
شمایید,2
غذار,2
رو‌تحویل,2
رو‌به,2
نمیدادند,2
رفتند،,2
نفهمیدیم.,2
زدم،,2
طرد,2
نیمروی,2
شلخته,2
ضخیم!,2
زد..,2
طرفدارترین,2
((((((,2
شده!!,2
درآمد,2
رنک,2
در،,2
۹۸,2
واقعان,2
سیره,2
سیرم,2
درآوردی,2
شده!!!!!!!!,2
نزاشتن.,2
نمایید،,2
۸تکه,2
نگو,2
سیدجلال,2
نزد.,2
نداد،,2
نیس!,2
دارین.,2
روش!,2
شده:,2
نماییم,2
نیس،,2
وایسادم,2
نمیدادن,2
غذارم,2
نریزه،,2
رفتم.,2
موهیتو‌ها,2
نمیبره،,2
غذا..,2
شمرد,2
زدن.,2
۳۸۰,2
دازه,2
درارتباط,2
دار‌تر,2
ندارم!,2
غذارا,2
نمیدیم.,2
نگو.,2
درامد,2
نیورده,2
رنگ،,2
ریختن،,2
نهارم,2
سوپرمارکت،,2
ذائقه‌ای,2
سالادای,2
شکلاتیه,2
میدونن,2
نمی‌دادیم.,2
شکلاتی‌ها,2
ذارن,2
دور..,2
سالادسزار,2
سزارو,2
نذاشتیم,2
سزارم,2
سزارشم,2
عروسش,2
boye,2
دوراسل,2
۵ماه,2
نداشتیم!,2
نوشته‌های,2
ظلم,2
میارید.,2
سزار:,2
again,2
هست؟؟؟؟,2
۶،,2
میدن؟,2
عرضش,2
دوده‌های,2
دودقیقه,2
سسها,2
همگى,2
موس‌ها,2
(هر,2
شیفت,2
نمی‌خورم،,2
ساقه‌ی,2
میدن..,2
سسشم,2
دوتایی,2
میبره.,2
عرفا,2
میخوری!,2
نوشیدنى,2
(نون,2
سسا,2
(ساندویچ,2
نوشیدن,2
نمی‌داد!,2
میدن،,2
نمی‌داد،,2
…افتضاح,2
(سبزیجات,2
دورشو,2
نمی‌دن,2
(سرد,2
میخوره؟!!,2
نوشت,2
نمی‌دونیم,2
نشدیم.,2
سالمه,2
alan,2
نذاشت.,2
(سفارش,2
"bood,",2
دیگه!!!!,2
میافت,2
۵٠,2
۶-۸,2
نظرم:,2
موجودیتون,2
دوری,2
نمی‌ره,2
سرمای,2
دور‌تر,2
bodin,2
سالهای,2
عذایی,2
عاجزانه,2
همه‌چی,2
شیر‌ها,2
سالشون,2
(سرد),2
شکن,2
همون‌جوری,2
دورنگ,2
شیزینی,2
شکلشم,2
دیگه‌اش,2
نذاشتن،,2
دیگه‌از,2
نداشتیم..,2
سریعش,2
نظر‌,2
شکله,2
سریای,2
bood-,2
دیگه؟,2
شیز,2
میبردین,2
میارین,2
سرکوچه,2
سالسا,2
شکمش,2
سرکار,2
سرچ,2
سرویس‌های,2
نمی‌خورد،,2
نمی‌خورد.,2
صفر!,2
سفارشامو,2
نونتون,2
موضوع،,2
نمی‌اومد.,2
(و,2
ساعت!,2
هزارتومنم,2
ظرفم,2
نمی‌باشد.,2
همین!,2
شکره,2
دهنو,2
دهن‌افتاده,2
میبره،,2
موضوع.,2
سفارشارو,2
سفارشاتون,2
شیم.,2
(دو,2
نمی‌توان,2
دهی.,2
عسل،,2
نمی‌توانست,2
شکست.,2
ساعتم,2
دهنده‌ی,2
دهنده‌ای,2
نمی‌اومد,2
نونش.,2
…شیرینی,2
هزااار,2
سفارشه.,2
ظرفای,2
همینجوریش,2
همینجور,2
شکر!,2
Va,2
نعنایی،,2
موضوعو,2
موجو,2
ساز،,2
سازمان,2
سفارشمونو,2
سازمانی,2
(داخل,2
نمی‌افته,2
راجبش,2
شیوع,2
دهند.,2
موضوعات,2
(واقعا,2
سفارششو,2
دهید!,2
…سپاس,2
۵تاش,2
(هم,2
…سالاد,2
هزینشم,2
ذهنم,2
سطحشو,2
میخوری!!,2
نمی‌خواد,2
دوبرگ,2
سافارش,2
همیشه!!!,2
Ye,2
سس‌ش,2
نظم‌ترین,2
۶عدد,2
ذره‌ام,2
همیشه!,2
سافت,2
ذرت‌های,2
۵تکه,2
شکلات،,2
نداشتو,2
شکلاتاش,2
ذرتی,2
شکلاتها,2
همیشه‌ی,2
دوباره!,2
دهید،,2
…ساندویچ,2
نشده..,2
ساعته،,2
…سسش,2
ذولبیا,2
دهیم.,2
…سس,2
عزیزم,2
ساعتى,2
نمی‌تونستن,2
called,2
نمی‌تونن,2
سفار,2
دو.,2
میارند,2
ذوقم.,2
نظیری,2
ذوقم!,2
نوعه,2
cake,2
دوبارش,2
۶٠٠٠,2
نشده؟,2
۶هزار,2
نمی‌رود,2
سالگرد,2
نذاشت,2
دوپرس,2
سانذویچ,2
دونه‌ی,2
سانسور,2
شیرنی‌تر,2
نشوند.,2
ساپورت,2
نمی‌گرفتم,2
bedan,2
سرآشپزتون,2
…حتما,2
میباشم,2
نوبر,2
سالگی,2
دیرم,2
دیررسید,2
شیرهایی,2
…برخورد,2
badi,2
هفتصد,2
سختگیری,2
هفتم,2
baese,2
شیره‌ای,2
همبرگرتون,2
نصفه!,2
نمی‌گذارند,2
دیروز.,2
دیروز،,2
دیزى,2
beham,2
مودبی,2
نمی‌کنه,2
دونستن,2
ساندویچی‌ها,2
ساندویچ‌,2
شیرینیم,2
دیر‌,2
سرت,2
مودب‌تر,2
نمی‌کنی,2
(مزه,2
دونفری,2
همبرگش,2
نصویر,2
…بدون,2
bedune,2
نمی‌کنید.,2
دیروزم,2
دونه!!,2
نوتلا!,2
ساندپیچ,2
ندیدین,2
دیر،,2
دیر.,2
عباس,2
میخورن!,2
سبز.,2
…تو,2
…بعد,2
نه‌,2
نصب,2
سبکش,2
…تاخیر,2
ندیدم!,2
سبوسی,2
شیرینجات,2
نه!!!,2
(قبلا,2
موردعلاقه,2
(قیمت,2
عالییی,2
دیدم!,2
سبزی‌های,2
دیجیتال,2
نشید,2
سبزیجات،,2
نشیم,2
شیرینش,2
هماهنگی!!!,2
نصبش,2
شیرو,2
میدهم.,2
دو‌تا,2
ندیدیم،,2
شیرى,2
…برنج,2
همبرگر،,2
همبرگر.,2
سایزشون,2
(علی,2
دو‌سه,2
دو‌عدد,2
همبرگر!,2
نشونه‌ای,2
bayad,2
دیدیم.,2
نوآوری,2
نوآورانه,2
نشونی.,2
دیدی,2
دیدگاه,2
شیریتی,2
هفتگی,2
۵۲,2
ستاره‌های,2
b,2
being,2
…باید,2
میده!!,2
میافته,2
نظربنده,2
سانتی!,2
نمی‌شید,2
شیرینی‌های‌تر،,2
هستن!,2
birthday,2
دیگر!!!!,2
نمی‌صرفید,2
سرراست,2
are,2
سرد‌ترین,2
همشم,2
سرد‌تر,2
ساندوبچ,2
شیخ,2
شید,2
عادیه,2
سردیش,2
میبردم,2
نذارید.,2
ندم،,2
ساندویج.,2
سرررررررد,2
نوشابه،,2
سردى,2
شیبا,2
سالیان,2
نظرم.,2
۵یا,2
عذارو,2
نمی‌زد,2
عاخه,2
نوشابه‌اش,2
همه‌ام,2
نظرشون,2
سال‌های,2
نظرش,2
bod-,2
موزهای,2
شیرین‌,2
نمی‌شد،,2
عذاب,2
سان,2
نشستم,2
سانت،,2
biyaran,2
عدس‌های,2
سرسری,2
دوسش,2
نذار,2
…خلاصه,2
هستین.,2
ندن!,2
عاقلانه,2
ساندویچ؟,2
۵۰گرم,2
نمی‌کشه,2
سردار,2
ساندویچای,2
سرد؛,2
عد,2
همراهشم,2
نودل‌ها,2
شیرشکلاتی,2
عاقلی,2
سرد..,2
ساندویچمو,2
berese,2
ساندویچه,2
(شعبه,2
نمی‌کند.,2
نوخته,2
(شیر,2
سرخ‌کرده,2
دوناتها,2
نمی‌کنم،,2
شیرخشک,2
موز.,2
میده!!!!,2
نمی‌کردم.,2
as,2
سرده،,2
دولتی,2
همزده,2
دیواره‌ها,2
دوم،,2
asan,2
نوستالوژی,2
ساندویخ,2
عددا,2
دوماه,2
دومدل,2
دینر,2
…بار,2
عدد.,2
نظراتشون,2
(سینه),2
نظر،,2
(شاید,2
دومم,2
besyar,2
سردتر,2
ندین!,2
میبندین,2
نونم,2
دهانه.,2
سوخاریها,2
رستوران:,2
رستوران..,2
صدرصد,2
زودگذر,2
…مخصوصا,2
عه,2
۴۰٪,2
عنوانش,2
سوخاریو,2
دستر,2
هاییش,2
نمیمونه,2
شور‌ها,2
سوخاریم,2
سوخاریشون,2
نفرستادید!!!!,2
زورش,2
…مثل,2
شورترین,2
faghat,2
ezafe,2
سوخاریتون,2
سوخاریای,2
دستشویى,2
هیف,2
(کیلویی,2
رستوران؛,2
سوخاری‌تر,2
نکردیم.,2
دریافتش,2
دریافتی،,2
سوخته..,2
هایپرمارکت,2
دریان,2
دریاچه,2
…مرغ,2
میدین!,2
نمیفرستین,2
صدو,2
مگرنه,2
در‌,2
میتواند,2
هیچ..,2
شود؟,2
در‌کل,2
نفرستادید،,2
نکردی,2
میخوایدش,2
طور.,2
هیولای,2
زوج,2
شورر,2
شورررر,2
هیئت,2
زیاد!,2
رس,2
سوار,2
هویجش,2
ersal,2
رزماری,2
نرم،,2
(بی,2
هویج،,2
enghadr,2
engar,2
دستگیره,2
سوابق,2
عموم,2
نکردم،,2
سوءاستفاده,2
نکرد،,2
نمیکشه,2
سه‌ترین,2
عملکردتون,2
نمیکشین,2
شورینی‌ها,2
سهم,2
میداند,2
هدفش,2
سواستفاده,2
ever,2
سوال:,2
‌که,2
صداشون,2
طوریه,2
سوخاری),2
شورشو,2
طوسی,2
میخونم,2
دید.,2
سواله،,2
نمیکرد!,2
هى,2
سواله,2
دستمالی,2
۷تا,2
دستمال‌ها,2
estefade,2
دستمو,2
مونترال,2
No,2
دستمون،,2
نفرستادی,2
هویچ،,2
میتزا,2
نفرستادید؟,2
میتوانست,2
رستورانشون,2
نفرشون,2
شهدش,2
موندم،,2
نمیزنین,2
ندارید!,2
زمینیتون,2
رسوندند.,2
نمیشد!!,2
موندم.,2
رسوند،,2
سومه,2
زمینیشون,2
نمیشد!!!,2
سومش,2
زمینیم,2
درمیان,2
های,2
سوماق,2
درمیون,2
نکنند.,2
سوم:,2
میخوای,2
میداشت،,2
هییچ,2
رسپى,2
نمیزنن,2
۷۲,2
نفرم,2
عکسى,2
زمین.,2
سوپرمارکت.,2
زمین،,2
مکس,2
درصورت,2
رسید!!!!!!!,2
۴هزار,2
شه،,2
زمینش,2
…نان,2
سوپربرگر,2
مکعبی,2
عکسو,2
‌غذا,2
نفرمایید,2
درعوض,2
زمینی),2
(۱۲,2
طلبکاری,2
درقطعات,2
درلیست,2
میتونستند,2
(۱,2
سوسیسهای,2
نمیفرستند,2
سوری,2
نفرستن,2
درپوشش,2
نمیشه؟,2
Kolan,2
هایمان,2
(گوشت),2
رستورانها.,2
نفرستادین.,2
نکند,2
زندگیم.,2
(بزرگ),2
عکس),2
نمیشی,2
نکشیدن,2
سوختگى,2
شود!!!,2
نمیصرفید.,2
رستورانم،,2
شود!!!!,2
fk,2
هیچکاری,2
دریا,2
نفرستادیم,2
…ممنون,2
هایم,2
رسد,2
زنده،,2
طمعی,2
رست‌بیف,2
نرم‌تر,2
صریح,2
طمع‌ترین,2
زمین‌تا,2
هیچ‌کدوم,2
درهرصورت,2
طمع‌های,2
زنانه,2
صرفنظر,2
from,2
سوسیس،,2
درود.,2
سوسیس.,2
شهری,2
میتوانید,2
مکنم,2
هایشان,2
رستورانیم,2
نمیشه!!!!!,2
نداریم!!,2
نکنده,2
هذینه,2
سه،,2
ساده‌ی,2
دلیل:,2
سلا,2
راهه،,2
علا,2
دلوسه,2
هروز,2
دلپذیر,2
راهش,2
شویدخشک,2
زیگزاگ,2
۴۷۰۰۰,2
نفرست,2
نمیگیرم!!!,2
نشت,2
دلیلشم,2
دلیلشو,2
هرچقدرم,2
راه.,2
ظاهری،,2
دلیور,2
دل‌درد,2
ظاهریش,2
۴۸۰,2
میدی؟,2
رانی,2
(جوجه,2
نوی,2
دلمه‌های,2
نى,2
نپختس,2
شووووور,2
نمیگذارید,2
سلام‌.,2
علاقه‌ام,2
سلامتیم,2
رایج,2
زیریش,2
نرسیده!!!,2
هم‌ریخته,2
هرسه,2
دلسردی,2
راه‌های,2
هرشب,2
(تیکه‌های,2
میدم!,2
نپ-ن-یدیم,2
دلشت,2
نپ-ن-,2
موتوری،,2
دلمه،,2
۴۶۰,2
دلمه‌ای.,2
نمیگیرن.,2
س،,2
میارزید.,2
دنت‌ها,2
راظی,2
….؟,2
شیکاگو,2
(وزنه,2
راضی‌,2
شکارچیان,2
نرسید!!!!,2
ساخته,2
راضی،,2
نمی‌ارزه،,2
….۲,2
(خشک),2
(خمیر,2
راصی,2
موجبات,2
(خود,2
همینطورى,2
ساده..,2
هرینه,2
ساده‌ای,2
chize,2
(خوراک,2
۶۰۰-۷۰۰,2
cold,2
نفر،,2
سفراش,2
رامسی,2
رانه,2
دماوند,2
نمیگیری,2
سااااعت,2
میخوری،,2
سفته.,2
نداشتم:,2
سفته,2
سابق،,2
هرچیز,2
So,2
نمیگیم,2
سابقا,2
سفت!,2
میخوایین,2
….،,2
دنبالش,2
۴۹,2
cold-,2
سابقه‌ای,2
نداشتن!!!,2
سفازش,2
(حداقل,2
سلایق,2
رایگان.,2
علامتی,2
۴۴,2
سنگکک,2
سنگکها,2
صحبتی,2
دفیقه,2
نرفت.,2
دقت،,2
عمده‌اش,2
میبینیم,2
هرجور,2
موتور،,2
دقتى,2
۴۴۰۰۰,2
هنور,2
(چند,2
میبینید،,2
ردشده,2
میخوایید,2
صبوری,2
different,2
…قابل,2
میدانند,2
شوند,2
سنخیتی,2
۴۴۰۰,2
ردی,2
دقیقا؟؟,2
هنیشه,2
۴۰۰۰تومان,2
میخوریم،,2
دشمنی,2
سنگ‌,2
دشوار,2
عمق,2
نفرستادند،,2
نکاتی,2
هوبی,2
دفاع,2
عمس,2
۶۹۰۰,2
شوش,2
زیاده!,2
سنگینه,2
هواى,2
سنگینش,2
دفعاتی,2
سنگینتر,2
میدیدم.,2
نک,2
دفعه!!!,2
نچیده,2
زیادیه.,2
نچخته,2
دلخور,2
زیر.,2
…),2
۶۶,2
سماغ,2
ربش,2
نمیکنید.,2
علف,2
سمارتیز,2
نمیکنید،,2
نداشت؟,2
زیرش،,2
دلایلی,2
رب،,2
هردوی,2
سلیقه،,2
میخورید؟,2
دلجویی,2
رب!,2
نمیکنیم.,2
Sard,2
رایگانه,2
سلفون,2
دلخواهمونو,2
dast,2
نشد:,2
دقیقه‌ام,2
رحم,2
ربع),2
شوند،,2
دقیقس,2
هندیه,2
نپزید,2
دقیقست,2
صبحها,2
دقیقن,2
صبحه,2
delivery,2
شونده,2
رتبه‌ی,2
دقیقه!!,2
صبحانه‌ی,2
دقیقه!!!!!!,2
هردوتا,2
(تقریبا,2
شونه,2
هردوتاشو,2
نشد),2
سماق،,2
علنا,2
دقیقه؟؟؟؟؟,2
(پیتزا,2
سوالی,2
قند،,2
میذاشتید.,2
بستس,2
ابروش,2
بسته‌اش,2
می‌رسه.,2
ژله‌ها,2
بستنیه,2
می‌ذاریم,2
مارس,2
بستنی.,2
بستن,2
بستشو,2
می‌ذارن,2
می‌رسه،,2
بستبندی,2
می‌دیم،,2
کادو,2
مارچوبه,2
کارام,2
کاراملایز,2
ابعادی,2
معطلیش,2
بزنه!,2
بزنن،,2
بسته‌بندی،,2
می‌رسونه,2
برگردن,2
چیکن‌,2
بشدت.,2
چیپسش,2
چیپسم,2
چیپس‌های,2
چیپلت,2
چیک,2
چیکارش,2
معقولی,2
چیکن،,2
می‌ریخت.,2
بسیارمونده,2
مادرتون,2
ما!,2
می‌ره!,2
بسیاررررر,2
بسیاررر,2
یکمم,2
مابقیش,2
بسکه,2
بسکت,2
بسنده,2
بسسسیار,2
بزنن!!!!,2
کاربریم,2
بزرگیه,2
برگرو,2
بریزد,2
بریز,2
ابی,2
ات,2
کارهام,2
می‌دانی,2
ماستم,2
ماستها,2
برگشت.,2
کارکنانتون,2
برگرهاش,2
ابمیوه‌ای,2
می‌دادیم,2
ماسیدا,2
برگردونن,2
برگردونم.,2
یکدیگر,2
برگردوندند,2
کاستی‌ها,2
کاسنی,2
برگردوندم,2
برگردوند.,2
ابگوشتی,2
بریزن.,2
بریزن،,2
بریزند,2
بزرگه.,2
بزرگتری,2
بزرگتره,2
بزرگ.,2
مارکش,2
ابنقدر,2
مارکی,2
بزارید،,2
بزاره،,2
می‌دهم،,2
ابکش,2
می‌دهم.,2
کارزانا,2
کارشناسان,2
می‌دهد،,2
برین,2
مارگاریتایی,2
بریزیمش,2
مارگریتا,2
یکساله,2
بریزه،,2
چیپس!,2
بشماری.,2
لیوانها,2
بفروشن.,2
بقالی,2
بفیه,2
لوسیون,2
بفهمند,2
بفهمم,2
می‌شن.,2
بفروشین,2
چی!,2
چی.,2
چی؟؟,2
بفروش,2
چیزاى,2
بفرمایید،,2
چیبس,2
چیتر,2
بفرستین؟,2
لپ,2
بفرستید،,2
بفرستید!,2
بفرسته،,2
می‌شد،,2
میشناختم,2
لوسی,2
بقل,2
بقی,2
بقیمت,2
میشم،,2
آکوافینا,2
بلژیکی,2
آگاهی,2
بلونز,2
چوریتسو,2
می‌شوند,2
آگهی,2
می‌شود؟,2
چونکه,2
لوبیاهای,2
بلغاری,2
بلعکس,2
بلدن,2
بلدم,2
لوبیا‌ها,2
آیا؟,2
بلال,2
بل,2
معمولی،،,2
چپ-ن-ید,2
چیزاش,2
أدویه,2
بشن.,2
چینى,2
بعد،,2
ائلشن,2
چیست,2
چیشده,2
چین.,2
بشین,2
بشید.,2
بشکلی,2
لیموی,2
بشوند,2
بشوره,2
بفرستم.,2
بشورم,2
لیمویی،,2
بشه..,2
ابتکار,2
یکنواخت,2
می‌زارن,2
چیه؟؟,2
لیوان،,2
بشن؟,2
لیوانش,2
چیس,2
چیز‌های,2
می‌زنند,2
لیقوان,2
بفرست,2
لگو,2
معمولى،,2
بعیید,2
بعیده،,2
بعیده.,2
أم,2
بعیدبود,2
چیزفود,2
أما,2
چیزه،,2
بعضی‌ها,2
بعضیها,2
أولا,2
میشناسیم,2
بعدیم,2
چیزکیکش,2
یکی‌,2
می‌زنین,2
یکیه،,2
یکیه,2
ماشرومی,2
برگردانند,2
کدر,2
برام،,2
می‌خرم,2
براونی,2
برانیش,2
ماهیچه‌اش,2
برانچی,2
برامون،,2
کبابارو,2
کباباش,2
برامون!,2
میشوم,2
برام!!!!,2
ماهیشم,2
برام!,2
معجونی,2
ماهی‌ها,2
معجونش,2
اختراع,2
براساس,2
برازنده‌ی,2
اختصاص,2
می‌تونن,2
کبابهارو,2
برایمان,2
می‌خرید,2
ماشینه,2
کاهویی,2
برد!!,2
یونانى,2
احتراما,2
کاهوشم,2
یوفکای,2
کاهوهاش,2
یوفکا,2
ماهم,2
برخوردارنبود,2
کاهووگوجه,2
میشود،,2
یود.,2
می‌خریم,2
کاپریچیوزا,2
برتری,2
برتر,2
معدتون,2
کاپ‌کیک,2
ماهی،,2
کاکائو،,2
بربری!!!,2
یود،,2
براتون!,2
اختصاصی,2
میشوید,2
کثیفی,2
کتفش,2
بدید؟؟؟؟؟,2
بدید!!,2
بدی.,2
یلدای,2
کتلت‌ها,2
مای,2
اخلاق.,2
می‌بود.,2
بدهکار,2
می‌بنده,2
کبابى,2
معایرت,2
کجا.,2
مایه‌های,2
مایه‌ی,2
مایوس,2
معایب,2
معانی,2
بدنام,2
کجش,2
بدن؟,2
معتبر،,2
ماکسی,2
ماکزیمم,2
بدین!!!,2
برابر.,2
میشکست,2
برآورده,2
می‌تونستم,2
بذور,2
بذارین،,2
بذارین.,2
